SEASON_1,SEASON_2,TEAM_NAME,PLAYER_NAME,POSITION_GROUP,POSITION,SHOT_MADE,SHOT_TYPE,GAME_DATE,BASIC_ZONE,ZONE_NAME,YEAR
2004,2003-04,Minnesota Timberwolves,Ervin Johnson,C,C,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,New York Knicks,Tim Thomas,F,SF,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Minnesota Timberwolves,Troy Hudson,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Chicago Bulls,Jamal Crawford,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,New Orleans Hornets,Jamal Mashburn,F,SF,True,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,New York Knicks,Stephon Marbury,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Indiana Pacers,Reggie Miller,G,SG,True,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Chicago Bulls,Jamal Crawford,G,SG,True,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Atlanta Hawks,Jason Terry,G,PG,False,3PT Field Goal,03-03-2004,Left Corner 3,Left Side,2004
2004,2003-04,Los Angeles Clippers,Corey Maggette,F,SF,True,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Indiana Pacers,Jamaal Tinsley,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Indiana Pacers,Jamaal Tinsley,G,PG,True,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Orlando Magic,Tracy McGrady,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Phoenix Suns,Shawn Marion,F,SF,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,New Jersey Nets,Rodney Rogers,F,PF,False,3PT Field Goal,03-03-2004,Right Corner 3,Right Side,2004
2004,2003-04,Orlando Magic,Drew Gooden,F,PF,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Houston Rockets,Cuttino Mobley,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Orlando Magic,Drew Gooden,F,PF,True,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Portland Trail Blazers,Damon Stoudamire,G,PG,False,3PT Field Goal,03-03-2004,Right Corner 3,Right Side,2004
2004,2003-04,Los Angeles Clippers,Eddie House,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Philadelphia 76ers,Kyle Korver,F,SF,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,New Jersey Nets,Richard Jefferson,F,SF,True,3PT Field Goal,03-03-2004,Right Corner 3,Right Side,2004
2004,2003-04,Seattle SuperSonics,Ray Allen,G,SG,True,3PT Field Goal,03-03-2004,Right Corner 3,Right Side,2004
2004,2003-04,Minnesota Timberwolves,Troy Hudson,G,PG,True,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,New Jersey Nets,Kenyon Martin,F,PF,False,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Seattle SuperSonics,Flip Murray,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Orlando Magic,Tracy McGrady,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Minnesota Timberwolves,Troy Hudson,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Cleveland Cavaliers,Dajuan Wagner,G,SG,True,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Minnesota Timberwolves,Latrell Sprewell,F,SF,False,3PT Field Goal,03-03-2004,Left Corner 3,Left Side,2004
2004,2003-04,Memphis Grizzlies,Jason Williams,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Orlando Magic,Tracy McGrady,G,SG,True,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Minnesota Timberwolves,Kevin Garnett,F,PF,True,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Memphis Grizzlies,James Posey,G,SG,False,3PT Field Goal,03-03-2004,Right Corner 3,Right Side,2004
2004,2003-04,Los Angeles Lakers,Gary Payton,G,PG,True,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Indiana Pacers,Jamaal Tinsley,G,PG,False,3PT Field Goal,03-03-2004,Right Corner 3,Right Side,2004
2004,2003-04,Chicago Bulls,Jamal Crawford,G,SG,True,3PT Field Goal,03-03-2004,Left Corner 3,Left Side,2004
2004,2003-04,Portland Trail Blazers,Damon Stoudamire,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Orlando Magic,Tracy McGrady,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Milwaukee Bucks,Damon Jones,G,PG,True,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Los Angeles Lakers,Kobe Bryant,G,SG,False,3PT Field Goal,03-03-2004,Right Corner 3,Right Side,2004
2004,2003-04,Indiana Pacers,Jamaal Tinsley,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,New York Knicks,Stephon Marbury,G,PG,True,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Los Angeles Clippers,Quentin Richardson,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Washington Wizards,Jarvis Hayes,F,SF,False,3PT Field Goal,03-03-2004,Right Corner 3,Right Side,2004
2004,2003-04,Orlando Magic,Tracy McGrady,G,SG,True,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Seattle SuperSonics,Ray Allen,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Memphis Grizzlies,Bonzi Wells,G,SG,False,3PT Field Goal,03-03-2004,Right Corner 3,Right Side,2004
2004,2003-04,New Jersey Nets,Kerry Kittles,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Los Angeles Lakers,Luke Walton,F,PF,True,3PT Field Goal,03-03-2004,Left Corner 3,Left Side,2004
2004,2003-04,Philadelphia 76ers,Kyle Korver,F,SF,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Chicago Bulls,Jamal Crawford,G,SG,False,3PT Field Goal,03-03-2004,Left Corner 3,Left Side,2004
2004,2003-04,Orlando Magic,Keith Bogans,F,SF,False,3PT Field Goal,03-03-2004,Right Corner 3,Right Side,2004
2004,2003-04,Memphis Grizzlies,Pau Gasol,F,PF,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Houston Rockets,Cuttino Mobley,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,San Antonio Spurs,Tony Parker,G,PG,True,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Minnesota Timberwolves,Wally Szczerbiak,F,SF,True,3PT Field Goal,03-03-2004,Left Corner 3,Left Side,2004
2004,2003-04,Memphis Grizzlies,Bonzi Wells,G,SG,True,3PT Field Goal,03-03-2004,Left Corner 3,Left Side,2004
2004,2003-04,Los Angeles Lakers,Luke Walton,F,PF,True,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Cleveland Cavaliers,LeBron James,G,SG,True,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,San Antonio Spurs,Hedo Turkoglu,F,SF,False,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Philadelphia 76ers,Aaron McKie,F,SF,False,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Houston Rockets,Jim Jackson,F,SF,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Seattle SuperSonics,Rashard Lewis,F,SF,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Philadelphia 76ers,Kyle Korver,F,SF,True,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Los Angeles Lakers,Derek Fisher,G,SG,True,3PT Field Goal,03-03-2004,Left Corner 3,Left Side,2004
2004,2003-04,Philadelphia 76ers,Kyle Korver,F,SF,True,3PT Field Goal,03-03-2004,Right Corner 3,Right Side,2004
2004,2003-04,Minnesota Timberwolves,Troy Hudson,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Atlanta Hawks,Jason Terry,G,PG,False,3PT Field Goal,03-03-2004,Left Corner 3,Left Side,2004
2004,2003-04,Phoenix Suns,Casey Jacobsen,F,SF,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Orlando Magic,Tyronn Lue,G,PG,True,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Atlanta Hawks,Jason Terry,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Cleveland Cavaliers,Jeff McInnis,G,SG-PG,False,3PT Field Goal,03-03-2004,Right Corner 3,Right Side,2004
2004,2003-04,Milwaukee Bucks,Erick Strickland,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Toronto Raptors,Jannero Pargo,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Minnesota Timberwolves,Troy Hudson,G,PG,True,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Phoenix Suns,Joe Johnson,G,SG,False,3PT Field Goal,03-03-2004,Right Corner 3,Right Side,2004
2004,2003-04,Memphis Grizzlies,Earl Watson,G,PG,True,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Los Angeles Lakers,Kareem Rush,G,SG,True,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Seattle SuperSonics,Vladimir Radmanovic,F,PF,True,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Memphis Grizzlies,Shane Battier,F,SF,True,3PT Field Goal,03-03-2004,Left Corner 3,Left Side,2004
2004,2003-04,Indiana Pacers,Austin Croshere,F,PF,False,3PT Field Goal,03-03-2004,Left Corner 3,Left Side,2004
2004,2003-04,Houston Rockets,Steve Francis,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Portland Trail Blazers,Dan Dickau,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,New Orleans Hornets,Stacey Augmon,F,SF,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,New Jersey Nets,Lucious Harris,G,PG,True,3PT Field Goal,03-03-2004,Left Corner 3,Left Side,2004
2004,2003-04,Washington Wizards,Steve Blake,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Seattle SuperSonics,Vladimir Radmanovic,F,PF,True,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Minnesota Timberwolves,Latrell Sprewell,F,SF,False,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Milwaukee Bucks,Erick Strickland,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,San Antonio Spurs,Manu Ginobili,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Los Angeles Lakers,Slava Medvedenko,F,PF,False,3PT Field Goal,03-03-2004,Backcourt,Back Court,2004
2004,2003-04,Chicago Bulls,Jamal Crawford,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,San Antonio Spurs,Hedo Turkoglu,F,SF,True,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Toronto Raptors,Morris Peterson,F,SF,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,New York Knicks,Allan Houston,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Washington Wizards,Gilbert Arenas,G,PG,True,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Milwaukee Bucks,Keith Van Horn,F,SF,True,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,New Jersey Nets,Zoran Planinic,G,SG,True,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Orlando Magic,DeShawn Stevenson,G,SG-SF,False,3PT Field Goal,03-03-2004,Right Corner 3,Right Side,2004
2004,2003-04,Houston Rockets,Jim Jackson,F,SF,False,3PT Field Goal,03-03-2004,Left Corner 3,Left Side,2004
2004,2003-04,Cleveland Cavaliers,Jeff McInnis,G,SG-PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Atlanta Hawks,Jason Terry,G,PG,True,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Washington Wizards,Gilbert Arenas,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Portland Trail Blazers,Damon Stoudamire,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Toronto Raptors,Donyell Marshall,F,PF,True,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Atlanta Hawks,Jason Terry,G,PG,True,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,New Orleans Hornets,Jamal Mashburn,F,SF,True,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Toronto Raptors,Donyell Marshall,F,PF,False,3PT Field Goal,03-03-2004,Right Corner 3,Right Side,2004
2004,2003-04,New Orleans Hornets,Baron Davis,G,PG,False,3PT Field Goal,03-03-2004,Right Corner 3,Right Side,2004
2004,2003-04,Minnesota Timberwolves,Latrell Sprewell,F,SF,True,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Milwaukee Bucks,Michael Redd,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Cleveland Cavaliers,Jeff McInnis,G,SG-PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Houston Rockets,Steve Francis,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,New Orleans Hornets,Baron Davis,G,PG,True,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Indiana Pacers,Metta World Peace,F,SF,True,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Memphis Grizzlies,Bonzi Wells,G,SG,True,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,New Jersey Nets,Brandon Armstrong,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,New York Knicks,Tim Thomas,F,SF,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Los Angeles Lakers,Kobe Bryant,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Toronto Raptors,Donyell Marshall,F,PF,True,3PT Field Goal,03-03-2004,Left Corner 3,Left Side,2004
2004,2003-04,Washington Wizards,Gilbert Arenas,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Minnesota Timberwolves,Latrell Sprewell,F,SF,True,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Houston Rockets,Steve Francis,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Orlando Magic,Tracy McGrady,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Atlanta Hawks,Stephen Jackson,F,SF,True,3PT Field Goal,03-03-2004,Right Corner 3,Right Side,2004
2004,2003-04,Philadelphia 76ers,Glenn Robinson,F,SF,False,3PT Field Goal,03-03-2004,Left Corner 3,Left Side,2004
2004,2003-04,Portland Trail Blazers,Derek Anderson,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Minnesota Timberwolves,Latrell Sprewell,F,SF,True,3PT Field Goal,03-03-2004,Left Corner 3,Left Side,2004
2004,2003-04,San Antonio Spurs,Tony Parker,G,PG,False,3PT Field Goal,03-03-2004,Left Corner 3,Left Side,2004
2004,2003-04,New York Knicks,Tim Thomas,F,SF,True,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Cleveland Cavaliers,LeBron James,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Los Angeles Clippers,Corey Maggette,F,SF,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,New Orleans Hornets,David Wesley,G,SG,True,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Memphis Grizzlies,Jason Williams,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Los Angeles Clippers,Marko Jaric,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,New Jersey Nets,Kerry Kittles,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Philadelphia 76ers,Allen Iverson,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,New Jersey Nets,Kerry Kittles,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Orlando Magic,Tracy McGrady,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Washington Wizards,Gilbert Arenas,G,PG,True,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Toronto Raptors,Vince Carter,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,San Antonio Spurs,Bruce Bowen,F,SF,False,3PT Field Goal,03-03-2004,Left Corner 3,Left Side,2004
2004,2003-04,Chicago Bulls,Jamal Crawford,G,SG,True,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Toronto Raptors,Dion Glover,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Dallas Mavericks,Antoine Walker,F,PF,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Cleveland Cavaliers,Jason Kapono,F,SF,False,3PT Field Goal,03-03-2004,Right Corner 3,Right Side,2004
2004,2003-04,San Antonio Spurs,Hedo Turkoglu,F,SF,True,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Toronto Raptors,Vince Carter,G,SG,True,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Houston Rockets,Jim Jackson,F,SF,True,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Milwaukee Bucks,Keith Van Horn,F,SF,True,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Dallas Mavericks,Michael Finley,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Washington Wizards,Juan Dixon,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Indiana Pacers,Jamaal Tinsley,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Houston Rockets,Steve Francis,G,PG,False,3PT Field Goal,03-03-2004,Left Corner 3,Left Side,2004
2004,2003-04,Memphis Grizzlies,Bonzi Wells,G,SG,True,3PT Field Goal,03-03-2004,Left Corner 3,Left Side,2004
2004,2003-04,Chicago Bulls,Tyson Chandler,F,PF,False,3PT Field Goal,03-03-2004,Backcourt,Back Court,2004
2004,2003-04,Memphis Grizzlies,Jason Williams,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Phoenix Suns,Leandro Barbosa,G,PG,True,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Cleveland Cavaliers,Dajuan Wagner,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Memphis Grizzlies,Bonzi Wells,G,SG,True,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Orlando Magic,Tracy McGrady,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Los Angeles Lakers,Kobe Bryant,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,San Antonio Spurs,Hedo Turkoglu,F,SF,True,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,New Orleans Hornets,Baron Davis,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Milwaukee Bucks,Toni Kukoc,F,PF,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Phoenix Suns,Leandro Barbosa,G,PG,True,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Memphis Grizzlies,Jason Williams,G,PG,True,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Dallas Mavericks,Dirk Nowitzki,C,C,False,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,New Jersey Nets,Kerry Kittles,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Toronto Raptors,Michael Curry,F,SF,False,3PT Field Goal,03-03-2004,Right Corner 3,Right Side,2004
2004,2003-04,Phoenix Suns,Maciej Lampe,C,C,False,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Orlando Magic,Tracy McGrady,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Los Angeles Lakers,Kobe Bryant,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Dallas Mavericks,Dirk Nowitzki,C,C,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Atlanta Hawks,Stephen Jackson,F,SF,True,3PT Field Goal,03-03-2004,Left Corner 3,Left Side,2004
2004,2003-04,San Antonio Spurs,Jason Hart,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Orlando Magic,DeShawn Stevenson,G,SG-SF,True,3PT Field Goal,03-03-2004,Left Corner 3,Left Side,2004
2004,2003-04,Indiana Pacers,Reggie Miller,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Dallas Mavericks,Antoine Walker,F,PF,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Orlando Magic,Tracy McGrady,G,SG,True,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Chicago Bulls,Kirk Hinrich,G,PG,True,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Minnesota Timberwolves,Troy Hudson,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Milwaukee Bucks,Toni Kukoc,F,PF,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Chicago Bulls,Kirk Hinrich,G,PG,True,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Orlando Magic,Tracy McGrady,G,SG,True,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Minnesota Timberwolves,Latrell Sprewell,F,SF,True,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Los Angeles Clippers,Marko Jaric,G,PG,True,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Indiana Pacers,Metta World Peace,F,SF,True,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Los Angeles Clippers,Quentin Richardson,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Minnesota Timberwolves,Sam Cassell,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Los Angeles Lakers,Kareem Rush,G,SG,False,3PT Field Goal,03-03-2004,Left Corner 3,Left Side,2004
2004,2003-04,Seattle SuperSonics,Rashard Lewis,F,SF,False,3PT Field Goal,03-03-2004,Left Corner 3,Left Side,2004
2004,2003-04,Houston Rockets,Steve Francis,G,PG,True,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Dallas Mavericks,Michael Finley,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,New York Knicks,Shandon Anderson,G,SG,False,3PT Field Goal,03-03-2004,Right Corner 3,Right Side,2004
2004,2003-04,San Antonio Spurs,Jason Hart,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Chicago Bulls,Jamal Crawford,G,SG,False,3PT Field Goal,03-03-2004,Left Corner 3,Left Side,2004
2004,2003-04,Indiana Pacers,Metta World Peace,F,SF,True,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Indiana Pacers,Jamaal Tinsley,G,PG,True,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Los Angeles Lakers,Kareem Rush,G,SG,True,3PT Field Goal,03-03-2004,Left Corner 3,Left Side,2004
2004,2003-04,Milwaukee Bucks,Michael Redd,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Chicago Bulls,Jamal Crawford,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,Milwaukee Bucks,Damon Jones,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Minnesota Timberwolves,Troy Hudson,G,PG,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Atlanta Hawks,Jason Terry,G,PG,False,3PT Field Goal,03-03-2004,Right Corner 3,Right Side,2004
2004,2003-04,Indiana Pacers,Reggie Miller,G,SG,True,3PT Field Goal,03-03-2004,Above the Break 3,Center,2004
2004,2003-04,New Jersey Nets,Brandon Armstrong,G,SG,False,3PT Field Goal,03-03-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Phoenix Suns,Howard Eisley,G,PG,True,3PT Field Goal,03-03-2004,Above the Break 3,Right Side Center,2004
